dTransDataVendita,hTransOraVendita,CodiceAcquirente,iProdID,vchClasseProdottoDescrizione,vchSpecieDescrizione,nTransQuantita,nTransPrezzoUnitario,nTransPrezzoVendita,nTransPrezzoFinale,iTransProgressivoBarca,iProduttoreID,iQualitaID,vchQualitaDescrizione,nNumCasse
2003/4/24,06:19,80,97,GRANDE,Triglia Eviscerata,0.7,13.87,9.71,9.71,32,138,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,06:19,86,51,MEDIA,Scampetto,2.6,30.52,79.35,79.35,33,138,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,06:19,237,19,GRANDE,Busbana,2.7,4.88,13.18,13.18,34,138,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,06:19,78,100,GRANDE,Rana Pescatrice,7.5,9.76,73.2,73.2,35,138,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,06:20,160,15,PICCOLA,Nasello,5.1,5.67,28.92,28.92,36,138,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,06:20,1,72,GRANDE,Zanchetta Pelosa,2.7,0.32,0,0,37,138,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,06:20,162,59,GRANDE,Gambero,2.9,1.03,2.99,2.99,38,138,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,06:20,177,78,GRANDE,Misto di Seconda scelta,4,2.11,8.44,8.44,39,138,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,06:21,78,17,MEDIA,Triglia,4.4,7.95,34.98,34.98,42,138,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,06:22,80,15,PICCOLA,Nasello,5.1,5.3,27.03,27.03,43,138,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,06:23,177,61,GRANDE,Granchio,4.2,1.18,4.96,4.96,20,22,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,06:25,86,125,GRANDE,Alice,7.7,0.3,2.31,2.31,31,43,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,06:25,271,114,GRANDE,Ghiozzo,5.8,1.43,8.29,8.29,1,129,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,06:26,86,61,GRANDE,Granchio,6.4,0.63,4.03,4.03,1,55,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,06:27,177,61,GRANDE,Granchio,5,0.86,4.3,4.3,3,55,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,06:27,271,61,GRANDE,Granchio,3,0.49,1.47,1.47,4,55,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,05:07,189,13,GRANDE,Nasello,8.2,5.94,48.71,48.71,22,126,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,05:10,217,6,GRANDE,Scampo,3.3,42.38,139.85,139.85,5,45,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,05:13,221,96,GRANDE,Misto scelto,0.9,16.02,14.42,14.42,13,45,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,05:14,186,78,GRANDE,Misto di Seconda scelta,5.8,0.86,4.99,4.99,18,45,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,05:17,195,14,MEDIA,Nasello,8,5.93,47.44,47.44,6,134,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,05:20,78,17,MEDIA,Triglia,7.2,8.77,63.14,63.14,18,134,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,05:21,78,181,PICCOLA,Sgombro,4.6,2.49,11.45,11.45,22,134,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,05:23,78,97,GRANDE,Triglia Eviscerata,5.2,9.26,48.15,48.15,32,134,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,05:26,182,68,GRANDE,Passera,3.2,19.82,63.42,63.42,4,143,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,05:27,263,68,GRANDE,Passera,2.8,12.07,33.8,33.8,7,143,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,05:30,1,10,GRANDE,Sogliola,3.6,17.31,0,0,21,143,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,05:36,160,15,PICCOLA,Nasello,6.5,5.88,38.22,38.22,11,54,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,05:38,183,52,PICCOLISSIMA,Scampetto,1.1,19.12,21.03,21.03,14,54,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,05:51,101,59,GRANDE,Gambero,1.7,14.56,24.75,24.75,30,75,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,05:57,75,96,GRANDE,Misto scelto,1.7,19.95,33.92,33.92,14,27,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,05:59,80,15,PICCOLA,Nasello,7,5.57,38.99,38.99,19,27,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,06:00,296,50,GRANDE,Scampetto,3.2,31.19,99.81,99.81,22,27,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,06:07,160,15,PICCOLA,Nasello,5.6,5.65,31.64,31.64,12,120,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,06:08,91,70,GRANDE,Zanchetta,5.3,2.84,15.05,15.05,1,138,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,06:10,105,52,PICCOLISSIMA,Scampetto,1.2,17.15,20.58,20.58,7,138,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,06:13,178,13,GRANDE,Nasello,9,4.34,39.06,39.06,14,138,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,06:15,266,79,GRANDE,Testola,4.8,6,22.2,22.2,24,138,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,06:17,78,17,MEDIA,Triglia,7,7.91,55.37,55.37,28,138,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,06:21,80,15,PICCOLA,Nasello,6.8,5.28,35.9,35.9,41,138,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,06:24,1,125,GRANDE,Alice,6.8,2,0,0,2,22,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,06:24,86,125,GRANDE,Alice,8,0.3,2.4,2.4,30,43,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,06:26,252,124,GRANDE,Minutaglia,5.9,1.68,9.91,9.91,2,55,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,06:28,155,125,GRANDE,Alice,5.5,0.31,1.71,1.71,1,105,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,06:28,160,124,GRANDE,Minutaglia,4.1,1.71,7.01,7.01,2,105,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,06:29,160,124,GRANDE,Minutaglia,3.2,1.31,4.19,4.19,1,110,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,06:29,177,125,GRANDE,Alice,6.8,0.54,3.67,3.67,2,110,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,06:29,177,125,GRANDE,Alice,7.2,0.54,3.89,3.89,3,110,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,06:30,271,125,GRANDE,Alice,7.4,0.3,2.22,2.22,45,138,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,06:30,1,61,GRANDE,Granchio,5.5,0.26,0,0,46,138,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,06:30,160,124,GRANDE,Minutaglia,3,1.47,4.41,4.41,47,138,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,06:30,177,61,GRANDE,Granchio,5.9,0.5,2.95,2.95,48,138,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,06:31,177,136,GRANDE,Sarda,7.6,0.3,2.28,2.28,49,138,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,06:38,279,114,GRANDE,Ghiozzo,13,1.5,19.5,19.5,1,143,2,Molto fresco e ben conservato (48 ore),2
2003/4/29,03:31,80,15,PICCOLA,Nasello,6,6.08,36.48,36.48,1,26,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:32,103,49,GRANDE,Mollame Misto,3.9,3.49,13.61,13.61,6,26,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:33,269,13,GRANDE,Nasello,6,9.66,57.96,57.96,8,26,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:35,188,100,GRANDE,Rana Pescatrice,5,12.56,62.8,62.8,11,26,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:35,296,6,GRANDE,Scampo,4.7,45.98,216.11,216.11,12,26,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:36,206,20,PICCOLA,Busbana,4.3,3.35,14.41,14.41,14,26,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:36,109,124,GRANDE,Minutaglia,2.1,1.22,2.56,2.56,1,103,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:36,107,70,GRANDE,Zanchetta,3.4,3.47,11.8,11.8,2,103,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:37,263,100,GRANDE,Rana Pescatrice,6.6,6.46,42.64,42.64,4,103,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:37,267,13,GRANDE,Nasello,7.5,9.57,71.78,71.78,5,103,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:38,202,72,GRANDE,Zanchetta Pelosa,2.8,1.7,4.76,4.76,7,103,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:38,188,100,GRANDE,Rana Pescatrice,4.3,11.98,51.51,51.51,8,103,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:38,103,73,GRANDE,Tracina o Ragno,2.2,0.71,1.56,1.56,9,103,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:39,109,102,PICCOLA,Rana Pescatrice,2.5,4.36,10.9,10.9,11,103,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:39,176,20,PICCOLA,Busbana,3.8,4.19,15.92,15.92,12,103,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:40,168,79,GRANDE,Testola,4.7,1.76,8.27,8.27,1,25,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:41,195,100,GRANDE,Rana Pescatrice,2.4,9.26,22.22,22.22,5,25,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:41,107,139,GRANDE,Sgombro,5.1,3.94,20.09,20.09,7,25,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:42,281,53,PICCOLA,Scampetto,2.7,29.29,79.08,79.08,9,25,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:43,267,57,PICCOLA,Pannocchie Stivate,4.9,5.97,29.25,29.25,10,25,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:43,279,16,GRANDE,Triglia,5.5,11.75,64.63,64.63,11,25,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:44,265,15,PICCOLA,Nasello,5.7,6.39,36.42,36.42,13,25,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:44,103,111,GRANDE,Gronchi/Grongo,7.2,1.02,7.34,7.34,14,25,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:44,189,20,PICCOLA,Busbana,7,3.6,25.2,25.2,15,25,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:45,109,15,PICCOLA,Nasello,3,6.05,18.15,18.15,18,25,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:45,279,49,GRANDE,Mollame Misto,5,6.79,33.95,33.95,19,25,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:47,279,13,GRANDE,Nasello,7.3,10.36,75.63,75.63,22,25,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:47,76,79,GRANDE,Testola,5.7,6.68,38.08,38.08,23,25,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:47,201,2,GRANDE,Seppia,4.2,8.63,36.25,36.25,24,25,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:47,279,15,PICCOLA,Nasello,6.6,6.73,44.42,44.42,25,25,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:48,87,33,GRANDE,Ragusa,12.5,4.54,56.75,56.75,3,83,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:48,201,10,GRANDE,Sogliola,7.3,23.88,174.32,174.32,4,83,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:49,296,58,GRANDE,Mazzancolla,3.5,49,171.5,171.5,6,83,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:50,279,54,GRANDE,Pannocchie Vive,3.9,15.16,59.12,59.12,11,83,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:51,206,55,PICCOLA,Pannocchie Vive,4.3,9.46,40.68,40.68,15,83,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:52,87,33,GRANDE,Ragusa,11.8,4.29,50.62,50.62,17,83,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:53,206,10,GRANDE,Sogliola,2.1,21.01,44.12,44.12,2,81,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:53,189,54,GRANDE,Pannocchie Vive,4.8,14.87,71.38,71.38,3,81,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:54,82,50,GRANDE,Scampetto,3,39.93,119.79,119.79,4,81,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:55,269,6,GRANDE,Scampo,2.8,48.05,134.54,134.54,7,81,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:56,267,13,GRANDE,Nasello,6.8,9.66,65.69,65.69,2,75,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:56,183,96,GRANDE,Misto scelto,2,20.53,41.06,41.06,3,75,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:56,80,102,PICCOLA,Rana Pescatrice,7.4,6.49,48.03,48.03,4,75,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:57,122,139,GRANDE,Sgombro,8,3.89,31.12,31.12,6,75,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:57,201,16,GRANDE,Triglia,7.1,12.67,89.96,89.96,7,75,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:57,87,13,GRANDE,Nasello,7.4,9.85,72.89,72.89,8,75,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:58,195,100,GRANDE,Rana Pescatrice,3.3,12.62,41.65,41.65,10,75,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:01,279,78,GRANDE,Misto di Seconda scelta,6.3,4.17,26.27,26.27,17,75,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:01,221,52,PICCOLISSIMA,Scampetto,1.6,23.42,37.47,37.47,18,75,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:02,271,73,GRANDE,Tracina o Ragno,5.6,0.55,3.08,3.08,21,75,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:02,78,17,MEDIA,Triglia,6.1,10.78,65.76,65.76,22,75,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:03,84,13,GRANDE,Nasello,7.8,10.73,83.69,83.69,24,75,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:03,279,42,GRANDE,Polipo,7.1,4.04,28.68,28.68,25,75,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:04,281,51,MEDIA,Scampetto,5.3,34.59,183.33,183.33,27,75,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:04,83,23,GRANDE,Palombo,4.1,10.16,41.66,41.66,28,75,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,05:39,177,59,GRANDE,Gambero,0.9,0.56,0.5,0.5,18,54,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,05:39,252,13,GRANDE,Nasello,8.4,5.18,43.51,43.51,19,54,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,05:46,78,102,PICCOLA,Rana Pescatrice,8.4,4.26,35.78,35.78,19,75,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,05:47,188,79,GRANDE,Testola,6.9,6.33,43.68,43.68,21,75,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,05:51,177,78,GRANDE,Misto di Seconda scelta,7.9,2.3,18.17,18.17,31,75,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,05:52,269,49,GRANDE,Mollame Misto,3,5.84,17.52,17.52,33,75,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,05:56,278,34,GRANDE,Piovra,2.9,8.34,24.19,24.19,9,27,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,05:58,160,57,PICCOLA,Pannocchie Stivate,2.7,2.78,7.51,7.51,17,27,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,05:59,129,13,GRANDE,Nasello,7.7,4.25,32.73,32.73,20,27,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,06:01,129,100,GRANDE,Rana Pescatrice,3.8,12.03,45.71,45.71,25,27,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,06:02,78,6,GRANDE,Scampo,4.9,38.9,190.61,190.61,28,27,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,06:14,187,23,GRANDE,Palombo,2.9,10.74,31.15,31.15,17,138,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,06:17,155,100,GRANDE,Rana Pescatrice,7.2,11.12,80.06,80.06,26,138,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,06:18,160,79,GRANDE,Testola,5.8,1.99,11.54,11.54,30,138,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,06:18,129,14,MEDIA,Nasello,6.7,3.48,23.32,23.32,31,138,2,Molto fresco e ben conservato (48 ore),1
2003/4/24,06:22,271,47,GRANDE,Totano,2.1,2.71,5.69,5.69,44,138,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:34,201,50,GRANDE,Scampetto,3,38.89,116.67,116.67,9,26,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:36,103,13,GRANDE,Nasello,6.8,9.36,63.65,63.65,13,26,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:38,182,97,GRANDE,Triglia Eviscerata,6.2,12.96,80.35,80.35,6,103,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:42,254,73,GRANDE,Tracina o Ragno,3.6,1.16,4.18,4.18,8,25,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:50,78,11,MEDIA,Sogliola,5.7,12.76,72.73,72.73,9,83,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:51,279,58,GRANDE,Mazzancolla,1.8,41.51,74.72,74.72,12,83,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:53,188,96,GRANDE,Misto scelto,1.9,41.89,79.59,79.59,1,81,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:54,202,113,GRANDE,Frittura Mista,4.4,3.49,15.36,15.36,5,81,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:55,78,113,GRANDE,Frittura Mista,5.8,6.88,39.9,39.9,15,75,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:58,267,23,GRANDE,Palombo,6.2,9.73,60.33,60.33,9,75,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:59,107,64,GRANDE,Pannocchie Miste,2.9,3.39,9.83,9.83,11,75,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,03:59,112,14,MEDIA,Nasello,6.4,8,51.2,51.2,13,75,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:00,263,102,PICCOLA,Rana Pescatrice,7.2,4.39,31.61,31.61,14,75,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:00,201,13,GRANDE,Nasello,8.3,10.4,86.32,86.32,15,75,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:01,126,14,MEDIA,Nasello,11.7,7.03,82.25,82.25,19,75,2,Molto fresco e ben conservato (48 ore),2
2003/4/29,04:01,281,14,MEDIA,Nasello,6.2,7.86,48.73,48.73,20,75,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:03,281,6,GRANDE,Scampo,5.9,45.65,269.34,269.34,23,75,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:05,195,79,GRANDE,Testola,8.3,7.96,66.07,66.07,29,75,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:05,99,14,MEDIA,Nasello,7,7.85,54.95,54.95,32,75,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:06,206,79,GRANDE,Testola,5.5,3.82,21.01,21.01,3,38,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:06,189,14,MEDIA,Nasello,7.9,6.9,54.51,54.51,4,38,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:07,188,96,GRANDE,Misto scelto,3,24.52,73.56,73.56,6,38,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:07,195,58,GRANDE,Mazzancolla,1.5,49.55,74.33,74.33,8,38,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:07,87,54,GRANDE,Pannocchie Vive,4.9,15.04,73.7,73.7,9,38,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:07,296,78,GRANDE,Misto di Seconda scelta,5.8,8.22,47.68,47.68,10,38,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:08,202,55,PICCOLA,Pannocchie Vive,6,8.45,50.7,50.7,11,38,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:09,103,55,PICCOLA,Pannocchie Vive,4.8,8.46,40.61,40.61,14,38,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:09,279,49,GRANDE,Mollame Misto,7,5.78,40.46,40.46,15,38,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:09,90,54,GRANDE,Pannocchie Vive,4.8,15.13,72.62,72.62,16,38,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:10,186,13,GRANDE,Nasello,8,10.56,84.48,84.48,18,38,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:10,78,6,GRANDE,Scampo,4,45.8,183.2,183.2,20,38,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:11,91,20,PICCOLA,Busbana,6,3.79,22.74,22.74,23,38,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:12,195,70,GRANDE,Zanchetta,1.9,3.99,7.58,7.58,2,104,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:12,156,39,GRANDE,Calamaretto,1.4,29.46,41.24,41.24,3,104,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:12,195,54,GRANDE,Pannocchie Vive,6,14.98,89.88,89.88,4,104,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:13,272,55,PICCOLA,Pannocchie Vive,5.7,8.62,49.13,49.13,6,104,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:14,250,55,PICCOLA,Pannocchie Vive,4.5,7.97,35.87,35.87,8,104,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:14,88,15,PICCOLA,Nasello,5.4,6.68,36.07,36.07,9,104,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:14,163,2,GRANDE,Seppia,2.6,8.22,21.37,21.37,11,104,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:15,269,55,PICCOLA,Pannocchie Vive,5.2,5.73,29.8,29.8,12,104,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:15,278,17,MEDIA,Triglia,4.8,10.92,52.42,52.42,1,127,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:16,129,73,GRANDE,Tracina o Ragno,2.8,0.96,2.69,2.69,5,127,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:17,182,68,GRANDE,Passera,0.6,23.01,13.81,13.81,8,127,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:17,161,78,GRANDE,Misto di Seconda scelta,2.2,5.27,11.59,11.59,9,127,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:18,75,48,GRANDE,Triglia di Scoglio,1.9,18.96,36.02,36.02,10,127,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:18,279,112,GRANDE,Brodetto,4.3,6.87,29.54,29.54,12,127,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:19,188,100,GRANDE,Rana Pescatrice,6.6,11.86,78.28,78.28,13,127,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:20,163,10,GRANDE,Sogliola,0.4,22.46,8.98,8.98,15,127,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:20,160,97,GRANDE,Triglia Eviscerata,6.2,12.46,77.25,77.25,16,127,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:20,80,66,GRANDE,Rombo,1.7,27.47,46.7,46.7,18,127,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:20,263,100,GRANDE,Rana Pescatrice,7.6,12.91,98.12,98.12,19,127,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:22,263,100,GRANDE,Rana Pescatrice,8.4,12.85,107.94,107.94,24,127,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:22,278,17,MEDIA,Triglia,6.3,10.92,68.8,68.8,25,127,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:22,148,42,GRANDE,Polipo,6.8,4.13,28.08,28.08,26,127,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:23,272,10,GRANDE,Sogliola,1.1,24.82,27.3,27.3,1,67,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:24,160,34,GRANDE,Piovra,1.7,7.54,12.82,12.82,5,67,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:25,250,13,GRANDE,Nasello,7.7,11.06,85.16,85.16,6,67,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:25,278,17,MEDIA,Triglia,3,10.76,32.28,32.28,8,67,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:25,160,47,GRANDE,Totano,6.6,6.05,39.93,39.93,9,67,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:25,273,52,PICCOLISSIMA,Scampetto,0.7,23.51,16.46,16.46,10,67,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:26,121,13,GRANDE,Nasello,4.6,11.17,51.38,51.38,11,67,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:26,194,33,GRANDE,Ragusa,13.4,4.14,55.48,55.48,1,52,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:26,296,11,MEDIA,Sogliola,6.4,13.87,88.77,88.77,2,52,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:26,278,57,PICCOLA,Pannocchie Stivate,6.6,6.08,40.13,40.13,3,52,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:27,82,12,PICCOLA,Sogliola,8.2,8.67,71.09,71.09,5,52,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:27,126,79,GRANDE,Testola,9,1.66,14.94,14.94,6,52,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:28,101,33,GRANDE,Ragusa,11.1,4.27,47.4,47.4,8,52,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:29,269,55,PICCOLA,Pannocchie Vive,2.2,8.51,18.72,18.72,11,52,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:29,296,11,MEDIA,Sogliola,8.9,11.91,106,106,12,52,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:30,279,10,GRANDE,Sogliola,7.2,23.14,166.61,166.61,13,52,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:30,188,58,GRANDE,Mazzancolla,4.3,49.82,214.23,214.23,14,52,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:31,80,12,PICCOLA,Sogliola,8.8,11.25,99,99,16,52,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:31,78,56,GRANDE,Pannocchie Stivate,1.7,12.34,20.98,20.98,17,52,2,Molto fresco e ben conservato (48 ore),1
2003/4/29,04:31,263,79,GRANDE,Testola,7,7.18,50.26,50.26,18,52,2,Molto fresco e ben conservato (48 ore),1
